id,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29
N991,-0.03452898,0.014066925,0.0043662125,0.00475737,-0.005830805,-0.025954599,0.023593538,0.03164813,0.050454587,0.4606964,0.05591895,-0.0006073136,0.032614153,-0.034639172,-0.009016737,0.0033802707,-0.008710872,-0.0072572646,-0.040680997,-0.03342158,-0.02740086,-0.02443676,-0.021055818,0.03630724,-0.006116677,0.02968411,0.004692086,-0.008147559,0.009851802,0.013847663
N1105,-0.008640839,0.002956117,0.031035412,0.018070027,0.0026032566,0.008684579,-0.00020080712,-0.021742376,-0.0024588797,1.0569409,0.014223438,-0.022825189,0.012048821,0.004568288,0.01367902,-0.0020188168,2.2507892,0.012139434,0.0069302223,-0.015301297,-0.0006676167,0.021009916,0.037479147,0.011149388,0.013850985,-0.0007305754,-0.009054021,0.01746356,0.013654702,-0.004193683
N118,-0.01058995,0.0065985457,0.031191416,0.02477396,0.0026647528,0.010437677,-0.0015759971,-0.018583639,0.0043002833,0.9769482,0.019240022,-0.021906555,0.02094733,-0.0048863664,0.013913963,-0.0043859426,2.2483172,0.009183371,0.0006302106,-0.01850102,-0.00029851496,0.021706881,0.03833713,0.012162905,0.005755976,-0.0006030578,-0.010713621,0.020950155,0.014631959,-0.0029274933
N2386,-0.007340623,0.008110773,0.032314576,0.022737585,0.005251785,0.011770959,-0.0053469623,-0.022856362,0.0031688195,1.157587,0.018343102,-0.02464997,0.020029344,-0.0006216932,0.015915371,0.00024272129,2.2341144,0.00865786,0.003236584,-0.01478829,-0.000994267,0.029487958,0.042424772,0.013481274,0.013343185,-6.1061e-05,-0.012748013,0.02191845,0.016652731,-0.0041973237
N3192,-0.012672989,0.015436318,0.032121472,0.02097455,0.002078088,0.0029480169,0.0028741406,-0.007004194,0.021606551,1.1262523,0.034240548,-0.018667135,0.031301524,-0.015558085,0.013620002,-0.004673235,2.1312168,0.0047946526,-0.00772467,-0.021302678,1.5113503e-05,0.02500893,0.032209806,0.016990397,0.003969969,0.01161957,-0.015563303,0.021737102,0.01697018,-0.0017911722
N1508,-0.025831332,0.003021155,0.016553592,-0.012625507,-0.0064820265,-0.023444476,0.029416036,0.012153421,0.021971216,-0.8173134,0.04003527,0.0026207212,0.01274382,-0.012741735,0.0052445563,0.0063641025,0.3709594,0.0005343901,-0.010990838,-0.022133823,-0.015099395,-0.010136813,-0.030198928,0.023824105,0.010184239,0.0178188,-0.010368588,0.005428044,-0.0029431805,0.029758662
N2375,-0.009589431,0.0070642023,0.022796985,-0.0022369307,0.0028035962,-0.006682923,0.008180187,-0.0060534365,0.014379408,1.4178799,0.02771414,-0.0143897515,0.014659916,0.0045049842,0.0056247567,0.010309373,1.4806287,0.0092785545,0.0025982824,-0.011633425,-0.013967322,0.018145863,0.023496088,0.01799765,0.028563708,0.019614538,-0.006654254,0.0065929582,0.014357917,-0.0053654825
N4823,-0.027178701,0.0042041023,0.015167594,-0.010091268,-0.0053017093,-0.021649638,0.025631916,0.013132811,0.025579931,-0.840704,0.04104037,0.0038608033,0.016450409,-0.01524405,0.006042794,0.008116651,0.17488873,0.0007521459,-0.013930619,-0.024343586,-0.015534315,-0.010141128,-0.025260866,0.026339551,0.009679412,0.019738829,-0.011059531,0.006614087,-0.002286369,0.031907782
N4503,-0.041055165,0.028811302,0.03137659,0.008752386,-0.006202874,-0.02534479,0.029350363,0.037367467,0.06403046,-0.36587852,0.07014927,-0.0055026542,0.04483692,-0.05569972,0.00990581,-0.005647244,0.24709187,-0.005114746,-0.036374453,-0.0410845,0.004729539,-0.0049351985,-0.028537147,0.03547717,-0.016903434,0.037675746,-0.017588079,0.009812224,0.007655521,0.037792414
N1910,-0.021995783,0.0073425523,0.013690863,-0.021748893,-0.0041923784,-0.024350515,0.024718326,0.022240344,0.03755851,-0.700118,0.035248734,0.015057504,0.019726027,-0.010720172,0.0048758755,0.011775974,0.07785119,-0.009741094,-0.029768344,-0.022084722,-0.024345446,-0.0051364037,-0.037584133,0.036261935,0.013943363,0.016185077,-0.0050452678,-0.005037074,0.0041054394,0.017883107
N2271,-0.012528665,0.011717057,0.003158492,-0.037273403,-0.012210612,-0.057205245,0.047723625,0.062942274,0.084846646,1.6514654,0.07698846,0.020957548,0.050751474,-0.019648174,-0.024992416,-0.007909002,0.6732338,-0.00966108,-0.05317027,-0.02433537,-0.04393235,0.0026298612,-0.047156487,0.009359231,-0.0069102533,0.0468931,0.0006268248,0.00046108686,0.021635756,-0.012320841
N4928,-0.013169202,0.012336623,0.0040222015,-0.037628915,-0.012459449,-0.057996288,0.04740934,0.063213475,0.08601329,1.6604592,0.07886933,0.021427602,0.052122004,-0.01994012,-0.024008786,-0.0073713325,0.6943315,-0.010330485,-0.052671365,-0.024176603,-0.04417686,0.005307419,-0.044713974,0.00951491,-0.0049863607,0.04895455,-0.00070851203,0.0015559371,0.022028675,-0.012653844
N4131,-0.034836143,0.038308274,0.032498688,0.017212592,-0.0046271076,-0.0059017073,0.024157126,0.03042838,0.05528325,-0.45514157,0.054870207,-0.013748557,0.03395627,-0.059041224,0.010455338,-0.013232693,0.7551573,-0.006612279,-0.037201118,-0.031233838,0.024973258,0.0065386463,-0.021408025,0.023072254,-0.022293728,0.024256615,-0.026996553,0.012748151,0.013873589,0.03194496
N160,-0.027762914,0.032125894,0.034398895,0.011076254,-0.010150668,0.0012166314,0.016142387,0.013727654,0.03736513,-0.718425,0.044359077,-0.0076658092,0.0130094355,-0.036615603,0.019830696,-0.013195861,1.8388321,-0.018091204,-0.038356006,-0.022063931,0.02721661,0.013634665,-0.013868597,0.025652668,-0.0023773368,0.0117072165,-0.025828563,0.0023863965,0.004111562,0.01613214
N4864,-0.010659158,0.007306024,0.03493509,0.036211252,-0.0001924811,0.048113808,-0.013047234,-0.036642622,-0.024349868,-1.5226502,-0.01209092,-0.013838634,-0.0016714707,-0.0047951457,0.03181068,-0.015696604,3.3189723,-0.005483665,-0.018336812,-0.014040464,0.027931135,0.028335372,0.042698115,0.006242525,-0.0024340432,-0.031829193,-0.021567095,0.021836193,0.01309712,-0.0027375668
N140,-0.05644931,0.026467111,0.07039252,-0.010523396,-0.008304029,-0.030608857,0.055438377,0.022123337,0.038950972,0.104104124,0.05177447,-0.01629461,0.050785877,-0.09526643,0.036259044,-0.044421438,-1.6595405,0.065398455,0.00040124217,-0.029987354,0.086697504,0.039786845,0.062965095,-0.054715604,-0.08870195,0.06464158,-0.05904364,0.08763786,0.019566787,0.03919573
N4004,-0.056799717,0.027311012,0.07292023,-0.0077898987,-0.0077207414,-0.030378072,0.05512433,0.022750769,0.041668713,0.09596544,0.0527828,-0.017492771,0.055137042,-0.09959738,0.037437625,-0.04797074,-1.6930305,0.068613976,0.0012696651,-0.031508546,0.09055385,0.041154183,0.06702482,-0.05745968,-0.0956998,0.06524697,-0.061261676,0.09303141,0.020943977,0.040168185
N2972,-0.029058488,0.007694446,0.018225819,-0.009612138,-0.008016418,-0.021069108,0.031901587,0.016675014,0.024750682,-0.6194483,0.042467214,-0.004108891,0.011371375,-0.019634157,0.0021872506,0.0020467136,0.5271404,0.0010184557,-0.014376571,-0.022090344,-0.006566845,-0.008899652,-0.030011572,0.020941453,0.0053528566,0.023339782,-0.008414756,0.004151779,0.002113726,0.028492242
N667,-0.0338432,0.0005133073,0.021895831,-0.013048505,-0.008010044,-0.024296468,0.02824757,0.012667876,0.023113543,-0.4567586,0.03746597,-0.001325272,0.016230743,-0.017312193,0.010190809,0.0051134145,-0.12639678,0.006886773,-0.016005721,-0.024751427,-0.008465452,-0.008151682,-0.012116113,0.018457089,0.0065286616,0.023554176,-0.008285425,0.0060182847,0.00013948418,0.027887948
N4157,-0.02473323,0.028474588,0.036315702,0.02105287,-0.007950011,0.013874777,0.008447271,0.0017925464,0.023443768,-0.8001356,0.033995826,-0.012856382,0.010747016,-0.035026055,0.02376411,-0.015480388,2.128139,-0.013680825,-0.03291623,-0.020602722,0.030805476,0.021644892,0.005631692,0.020156758,-0.00023329817,0.0035536217,-0.027393483,0.010686608,0.006506567,0.014198157
N2389,-0.01814021,0.005511345,0.016025089,-0.013553768,-0.006993995,-0.013088735,0.03130998,0.010491103,0.015480457,-0.8875727,0.03347212,-0.0001538936,0.0018463591,-0.014992602,0.004010837,0.0013117678,0.5336428,0.0041152965,-0.0077262144,-0.012031471,0.0020021275,-0.0005939128,-0.028729256,0.0077450955,0.007633088,0.016465044,-0.0164648,0.007400818,-0.004325781,0.026998295
N3736,-0.033590496,0.014796147,-0.0073018167,-0.020525832,-0.028388865,-0.055816658,0.047145143,0.0756137,0.061705448,1.6291394,0.06805521,0.026414786,0.015413445,-0.016794208,-0.028700778,-0.0031171497,-0.29399124,0.012978536,-0.0399232,-0.033055596,-0.015294636,-0.05469107,-0.03682767,0.016727723,-0.019283555,0.054891944,0.0072829365,-0.032350887,-0.004900519,-0.0036568735
N4465,-0.029169548,7.372536e-05,0.017072966,-0.0027236063,-0.007975177,-0.026508318,0.026158338,0.013595641,0.024248471,-0.6356182,0.05271319,0.0016690176,0.018093739,-0.017093278,0.0058429916,0.007676434,0.07309744,0.005956431,-0.0064415415,-0.028030299,-0.01696562,-0.012334752,-0.022032887,0.023357674,0.00947153,0.02328807,-0.013509204,0.010115911,-0.009362549,0.040262647
N1513,-0.012808262,0.016998895,0.0042014793,-0.03880342,-0.016401548,-0.06635506,0.050300818,0.07691093,0.10113224,1.8639152,0.08973846,0.027770162,0.062182818,-0.02688019,-0.026899537,-0.01219127,0.7595242,-0.015383324,-0.06293962,-0.028084332,-0.04525435,0.0072030127,-0.052553825,0.008737421,-0.012082737,0.05260627,-0.0037200646,0.0021175237,0.022139255,-0.014505208
N1932,-0.02780376,-0.0023240559,0.012835968,-0.008757591,-0.0026823832,-0.013981342,0.021990653,0.0030924696,0.010449883,-0.5326617,0.026282057,-0.005026482,0.007874685,-0.010733555,0.0051036594,0.009124764,-0.031699628,0.008058207,-0.008210204,-0.019446287,-0.013869716,-0.009950018,-0.008967859,0.0152607,0.01167246,0.014405135,-0.0065686023,0.005301402,0.0012205541,0.028168729
N16,-0.02856379,0.0039603966,0.02092286,0.008326548,-0.0029348833,-0.021875406,0.016432012,0.014133707,0.031135919,-0.6771543,0.054501522,0.00070882216,0.027417377,-0.023027442,0.010113869,0.0065155076,-0.04925388,0.0062678447,-0.008064294,-0.032604147,-0.016060375,-0.010205275,-0.013177992,0.030417567,0.006252135,0.022219531,-0.016086206,0.014639833,-0.0059952307,0.046396907
N2504,-0.022640783,0.000614773,0.0141111575,-0.01098249,-0.006291992,-0.018768352,0.028693344,0.008167565,0.016372444,-0.8961736,0.040181752,0.0009960327,0.007365006,-0.01251208,0.004183113,0.005946704,0.3350711,0.005225867,-0.005417696,-0.019043218,-0.009182643,-0.007907943,-0.025753215,0.014132831,0.010202855,0.01806658,-0.014752227,0.009932232,-0.00708591,0.03296177
N2628,-0.024157267,-0.0025324658,0.015808452,-0.016702855,-0.0070004845,-0.017994437,0.024744052,0.008507501,0.017662726,-0.81021607,0.030288275,0.0053825416,0.008533283,-0.0081944475,0.008129073,0.007689003,-0.15626457,0.0036485058,-0.014212141,-0.01928503,-0.010317562,-0.0066788294,-0.01925508,0.015613584,0.011846609,0.014089098,-0.0120401895,0.0046238704,-0.004382441,0.02650906
N627,-0.026652284,0.0055819894,0.0152393915,-0.016972683,-0.005784956,-0.018540775,0.027613364,0.011097897,0.02059882,-0.6809174,0.028504498,0.000499038,0.008653962,-0.01149295,0.00543904,0.008058339,0.3656776,-0.003388058,-0.0187818,-0.01733948,-0.014674481,-0.010083919,-0.029282376,0.025778882,0.014166521,0.0144695705,-0.0049535288,-0.003013424,0.0021223258,0.019943077
N455,-0.031908114,0.005051169,0.022600453,-0.007888931,-0.008652075,-0.027501335,0.02443617,0.022110932,0.034803018,-0.61988807,0.044990066,0.006265765,0.023539241,-0.018130843,0.010636091,0.007040265,-0.055694383,-0.0008596559,-0.022224836,-0.029406723,-0.01647916,-0.011356457,-0.024959482,0.033924542,0.009701064,0.02223583,-0.00933442,0.001280972,-0.0007260926,0.032585215
N3562,-0.032333765,0.004636098,0.017567595,-0.0051722256,-0.007860503,-0.023888377,0.023309099,0.018630847,0.0319274,-0.51588696,0.042889852,0.0038643666,0.020356692,-0.01917551,0.007289138,0.008013469,-0.01554466,-0.0025224998,-0.02217782,-0.028240744,-0.019387065,-0.014538859,-0.024544653,0.033422418,0.009309874,0.019724602,-0.005996776,-0.0012016802,-0.0014412086,0.028855244
N1558,-0.020998184,0.0031588483,0.012262944,-0.021758094,7.5688586e-06,-0.01152649,0.019347265,0.006120121,0.01980664,-1.2564816,0.014644306,0.010138739,0.012284855,-0.005816703,0.009375976,0.01348152,0.14075069,-0.002509954,-0.02253762,-0.019397682,-0.014910104,-0.00695586,-0.022292469,0.02580322,0.01143997,0.0072311843,-0.0073137255,0.00042205234,0.004675731,0.019980393
N4273,-0.030374246,0.0025637443,0.016146898,-0.0061274674,-0.008123727,-0.022620784,0.023480192,0.015558414,0.028567484,-0.58087575,0.04231692,0.003329005,0.017922997,-0.016882762,0.0071160053,0.007905122,-0.032869227,0.0015478036,-0.018635742,-0.026889328,-0.016655276,-0.012966117,-0.020941991,0.027435843,0.009198011,0.020203782,-0.009809663,0.003312505,-0.0023908224,0.031932496
N4570,-0.016465377,0.0037373048,0.026175033,0.008855625,-0.0008397391,0.026531477,0.0023655277,-0.028068181,-0.015686389,-1.199964,-0.0048833527,-0.011290288,-0.005680985,-0.00079382677,0.024265647,-0.006948529,2.3762002,-0.0055632987,-0.018104352,-0.010691542,0.011808172,0.018070387,0.025246602,0.010552974,0.012413909,-0.016411297,-0.015906092,0.011770558,0.010927753,-0.0006633592
N3540,-0.031289633,0.006835109,0.01429026,-0.012759884,-0.0050777905,-0.02506786,0.025540734,0.019757848,0.03137953,-0.32200822,0.038419552,0.00407058,0.018828854,-0.016739735,0.0042211753,0.010920488,0.065158874,-0.0036130515,-0.023580236,-0.023534842,-0.024326224,-0.013894611,-0.02791867,0.034390867,0.013638447,0.02253682,-0.0011862423,-0.0062297676,0.0042916983,0.020346396
N3783,-0.016957052,0.0023727217,0.0074877106,-0.024177685,-0.0040700464,-0.0066180117,0.02460675,0.0022458006,0.010290679,-1.1994112,0.009800237,0.0059672296,-0.0043854304,-0.00072699133,0.0038752588,0.008592717,0.5921676,-0.007282891,-0.022002071,-0.009140875,-0.010947524,-0.008535143,-0.03169754,0.018459119,0.01444583,0.001830508,-0.0053006904,-0.0059727314,0.0033490956,0.010694632
N1243,-0.0321638,0.009763394,0.0108880885,-0.007007562,-0.004083706,-0.014057457,0.022378583,0.0154223405,0.02592201,-0.064626314,0.027941488,-0.00411419,0.010722169,-0.022871234,0.0043903072,0.008172141,-0.021499246,-0.0041373945,-0.027435567,-0.02038212,-0.011969371,-0.015244029,-0.018948823,0.028068842,0.0048905592,0.018743882,0.00068689045,-0.0110665625,0.0033587366,0.01791691
N1624,-0.016676689,0.008928474,0.029557638,0.0003697751,-0.00536329,0.015444244,0.011031352,-0.014845667,-0.007016547,-1.2444493,0.0034911223,-0.005012084,-0.0056493087,-0.0023033652,0.024319794,-0.008622959,2.4115052,-0.0062387674,-0.018529426,-0.010922845,0.01720095,0.017855423,0.009843035,0.013010221,0.013671575,-0.008887232,-0.01852287,0.006377206,0.008154445,0.00042521209
N3340,-0.020415917,0.0036631399,0.011290001,-0.020864269,-0.0068289293,-0.012770286,0.029718064,0.010219026,0.011914978,-0.5868507,0.015155692,0.0011594594,-0.002579288,-0.0063512907,0.0048167356,0.004896189,0.42997634,-0.00062724156,-0.014878375,-0.00853918,-0.0053495206,-0.007346869,-0.027207535,0.015408119,0.011992247,0.009601678,-0.0053202724,-0.006645474,0.00090327114,0.014925144
N4655,-0.04646284,0.030672457,0.03973323,-0.01913844,-0.012966254,-0.02923865,0.0492031,0.029125478,0.03610608,0.45497328,0.036670294,-0.0023171436,0.025976032,-0.06704283,0.023847995,-0.016637713,-1.0672603,0.033499718,-0.01867124,-0.017593274,0.053369973,0.023913836,0.02186032,-0.02243651,-0.052178662,0.049837388,-0.040523756,0.036256235,0.012923287,0.022444608
N1897,-0.031648893,0.012103487,0.016663162,-0.0051828665,-0.0065190727,-0.015480528,0.024279704,0.014427941,0.027392095,-0.26408982,0.033127893,-0.0061949436,0.0127456365,-0.02510291,0.006730043,0.0058032814,0.333683,-0.0037935567,-0.02539027,-0.020693993,-0.008534465,-0.011851117,-0.021380864,0.02728728,0.007589318,0.019177018,-0.0042920643,-0.0060439203,0.003916323,0.018434385
N1369,-0.01945047,0.007927667,0.028023541,-0.0052680573,-0.0043689385,0.0066483016,0.0148987165,-0.010715581,-0.0005424451,-1.0429621,0.009824505,-0.0059128534,-0.0017031874,-0.0041305176,0.021316452,-0.0044567753,1.946285,-0.006736073,-0.017930249,-0.01224328,0.008249983,0.013075855,0.0016702358,0.01733092,0.016181707,-0.0032812788,-0.01514556,0.0042548226,0.0071131364,0.0048884046
N2318,-0.022971237,0.0063668755,0.016787201,-0.019911498,-0.009339658,-0.0159302,0.032063145,0.010136507,0.018679341,-0.8590168,0.026413452,-0.00021162443,0.002217901,-0.00836498,0.0038276059,0.0030586123,0.75312096,-0.004575402,-0.019412542,-0.014741848,-0.005909601,-0.007845951,-0.03536533,0.018248653,0.009573072,0.010835437,-0.0072052954,-0.0028393837,0.0027020052,0.015146562
N1390,-0.033727083,0.05325508,0.043742593,0.023182578,-0.013227941,-0.0073107723,0.018822175,0.03589274,0.07136227,-0.56149673,0.07575095,-0.006197106,0.032633934,-0.062918045,0.022184199,-0.021009162,1.8530809,-0.028641207,-0.05432259,-0.032547753,0.04031879,0.015017623,-0.030050725,0.037102647,-0.018375758,0.02420376,-0.037266213,0.0023929176,0.0025574341,0.025397107
N3459,-0.026063723,0.023266545,0.033229977,0.0074630575,-0.007999244,0.0023622932,0.016303785,0.0055980887,0.02382741,-0.7830195,0.033984352,-0.009162999,0.010083727,-0.027315538,0.019296018,-0.009984555,1.8769034,-0.011736315,-0.02883446,-0.02012418,0.019710768,0.012900079,-0.0066777933,0.022189036,0.003190456,0.0088516325,-0.020039473,0.0049857283,0.0064069843,0.013380713
N369,-0.025228702,0.0263535,0.03634714,0.0078041973,-0.011460069,-0.001345884,0.020168124,0.01172436,0.029422494,-0.8854174,0.04293386,-0.007783561,0.010744407,-0.029923562,0.017625943,-0.013589919,1.963594,-0.012328012,-0.02969031,-0.022462592,0.026036821,0.013535857,-0.015382652,0.021221152,-0.001991557,0.011428996,-0.023496453,0.006659854,0.0041265935,0.017426193
N4204,-0.027957786,0.02315167,0.03484182,0.0091698775,-0.009595781,0.0020071268,0.013843805,0.004355088,0.028645681,-0.6966738,0.039402664,-0.008209584,0.012535919,-0.0306046,0.022420358,-0.009282632,1.7442703,-0.015621547,-0.032753915,-0.021984803,0.019393522,0.015816055,-0.0037828172,0.023783952,0.0040682293,0.009941956,-0.022622105,0.00619917,0.0016887002,0.01451481
N3904,-0.028379105,0.021321058,0.033930358,0.0065806387,-0.009853191,-0.00020859111,0.01535557,0.004124444,0.028933583,-0.667842,0.03965688,-0.007463786,0.013603794,-0.028736126,0.021482507,-0.008667532,1.7133671,-0.015051814,-0.032549582,-0.022479102,0.01622044,0.014445463,-0.0040704664,0.023372859,0.0039622206,0.010533353,-0.02197009,0.006785836,0.0020184368,0.013546499
N2896,-0.025326721,0.021101065,0.033787385,0.011867042,-0.005110887,0.008088661,0.008934466,-0.001858497,0.021229373,-0.88175434,0.031211093,-0.0068197716,0.012371969,-0.026844911,0.024678001,-0.0104336515,2.007487,-0.015954789,-0.031671707,-0.021025639,0.016396433,0.018601073,0.0051256362,0.026788926,0.0053559896,0.004426063,-0.021552589,0.0085297525,0.0056585707,0.010576433
N4635,-0.03261937,0.056386806,0.045514394,0.025468815,-0.011908569,-9.867735e-05,0.019190613,0.033558633,0.064971946,-0.564447,0.071633756,-0.01136159,0.028135054,-0.065801024,0.023304932,-0.022628285,1.8959032,-0.025025098,-0.050963946,-0.028548567,0.04898108,0.02361306,-0.026001193,0.029099485,-0.015955191,0.020749208,-0.044572413,0.0056225127,0.0027821846,0.028833427
N3242,-0.01720228,0.0035007359,0.0061920714,-0.025575534,-0.0027795807,-0.00881617,0.022318464,0.0067885313,0.016679639,-1.1600215,0.0102840755,0.010526743,0.00020851009,-0.0011219922,0.005020266,0.011972116,0.3859073,-0.008668609,-0.026280563,-0.011598335,-0.015020546,-0.010774743,-0.03316345,0.02538528,0.015159009,0.0049077785,-0.0035187034,-0.009938596,0.0034577716,0.010970964
N415,-0.029494688,0.032618877,0.04039893,0.01120388,-0.009880203,-0.003331623,0.01535907,0.012473293,0.040565714,-0.6089192,0.050103623,-0.0085075125,0.019920073,-0.037706956,0.0250286,-0.013405088,1.9934714,-0.019192854,-0.036948286,-0.025082368,0.025064755,0.017432963,-0.008827371,0.030136142,-0.0013666097,0.016254697,-0.026593026,0.005764154,0.004276959,0.015846543
