id,dim0,dim1,dim2,dim3
N3913,-0.15062773,0.2996883,-0.011053659,3.0467863
N1725,-0.526391,0.80957234,0.3023707,-0.53227854
N2479,0.660761,1.2084534,0.5585684,1.1369565
N1172,0.65644395,1.713934,0.7071382,1.2632245
N1078,0.5071968,1.6879811,0.6557997,1.297979
N3560,-0.9656041,0.42053288,-1.6060168,-0.17798746
N723,-0.84119284,0.33298656,-1.7016792,-0.22822605
N1686,-0.7542527,-0.040513307,-1.6786017,-0.3098132
N1703,-0.1509754,-0.6606016,-0.23878199,2.8896363
N4080,-0.86157024,-0.42509636,1.4787829,0.62295705
N3684,-1.0672544,-0.031895824,-1.6620896,-0.43492782
N2803,0.16048989,-1.0756744,-0.9014665,3.9987078
N4356,-0.28549033,-0.4608141,-0.28000104,0.8427689
N200,-0.12461875,-0.0133304,0.3791747,2.1750567
N3545,-0.216135,-0.2854395,-0.21523407,2.6807566
N519,-0.15172595,0.5312469,0.04925613,-0.26296297
N4637,0.11646349,1.733254,-0.28107047,0.1709225
N2917,0.12152358,0.12469149,0.69870853,1.1041218
N4618,-0.011160035,0.24258763,-0.0149210915,2.54363
N1634,-4.040701,-2.5953026,3.3942237,2.887841
N3858,-0.93276876,0.21288237,-1.7181832,-0.3651608
N53,5.537103,0.14655253,-0.0036676228,-0.5898684
N3891,6.1338553,-0.16844016,0.027549706,-0.7232405
N4971,6.258026,0.082817525,-0.40074822,-0.9093104
N108,0.22707897,-0.25947863,0.9909676,0.6517216
N3968,-0.08266556,-0.66831285,0.4035617,0.15725422
N1939,1.4380747,0.3143779,-0.21881816,-1.5616145
N3692,-0.6186298,-0.11208888,0.15703171,0.63453895
N678,0.12509727,-0.483126,-2.3315117,0.30235383
N4982,1.3295285,-1.192344,-0.9180966,1.7193226
N107,-0.49888223,-0.7722479,0.4343025,1.1903851
N4189,-0.67618454,-0.32283846,1.1535746,0.85204417
N3162,0.31120196,0.63933116,0.14004049,0.6884716
N336,0.28418922,-0.25708842,0.40039024,0.6582288
N3875,-0.43853557,-0.42394748,-1.7347579,-0.48915187
N3688,-0.64403045,0.52941215,0.15080512,-0.19244315
N4893,-1.8238962,0.2663355,2.4251475,-0.032295942
N897,-0.7431769,1.048441,0.014798418,0.57290673
N1501,-2.127972,0.6971645,-2.200058,-0.6295805
N2486,0.082675196,0.25121078,-0.0135759,0.9494888
N2451,-0.76851785,-1.0034559,0.32954398,-0.4010559
N961,-1.3881428,0.35311195,2.2645588,-0.2749386
N3014,1.6365644,-0.56260586,-0.029548917,-1.5859247
N4063,1.0185905,-0.6234042,-0.65139765,1.4060447
N790,-0.41152033,1.4136047,-2.5615087,0.4517728
N3955,0.22064987,-0.41340694,1.5301231,1.3134867
N2277,-0.033941694,-0.6651145,1.4597228,1.6198543
N4373,-0.15500368,0.8418989,-0.5326601,0.24207388
N3797,0.5410949,-0.47103378,-0.14589399,0.98904693
N1328,-2.9832997,-0.08426851,1.1130557,0.12170966
N1200,0.4159401,-0.029582672,1.3898134,-0.6814671
N3930,-0.78676534,0.09043929,-0.61411566,0.14333457
N1819,0.31146017,-0.44657254,-0.8953233,-3.468242
N1707,0.06344623,-0.6293601,0.6771688,0.04785071
N912,0.41275445,0.07364057,1.3576546,-0.110659614
N2400,4.2947493,4.763534,0.80116713,1.1309849
N3272,-0.5694543,0.85095316,0.61202127,0.37626386
N1079,-0.72529006,-0.18248153,0.6560613,-0.09338938
N1136,0.4243643,0.19053817,-0.4338123,-3.3132727
N573,-0.34427503,1.4699686,-1.123873,1.4071784
N4883,-0.23213682,-0.07706361,-0.0003374368,2.2444496
N2846,-0.219181,0.16319472,-0.109589905,2.4990582
N2785,2.4327838,-4.890157,2.4831822,1.6522468
N4461,2.5483718,-5.030636,2.5733478,1.6164054
N2656,0.45667905,0.48726735,0.88366485,1.0535423
N1685,-2.2966015,1.2358769,-2.4490254,-0.55539125
N2589,0.24118957,0.07193902,-0.47861853,0.2603239
N2933,-0.2748305,0.6519216,0.48763353,0.27815342
N2329,0.28215262,-1.5245981,2.0649762,-0.11072819
N3990,0.27273786,-1.3422791,2.0686553,-0.25054207
N62,-0.80046165,-0.0734051,0.9604209,-0.41952676
N3575,0.27603975,-1.2803531,2.0246232,-0.25917774
N1658,-0.28527677,-0.14380157,0.39400783,-1.2379968
N1991,0.879141,1.5655266,-1.9204125,2.1632023
N188,-0.8380705,-0.52415603,0.16528216,-0.6080236
N1097,-0.7881292,-0.5616126,0.158299,-0.60173523
N4658,-0.51099366,0.3321915,-0.096777916,1.1482083
N2489,0.017203607,-0.17654791,0.2118519,0.09957467
N882,0.22723162,1.4543655,-0.60551846,0.5138609
N27,-0.42405993,-0.13018855,-0.07787519,0.9988266
N2980,0.6907561,0.45065466,-1.1892312,-4.6460767
N2464,0.20563033,-0.93361276,0.9118604,0.38061798
N620,-0.26481333,-0.21851313,0.11764107,0.69878775
N4691,-1.0630642,1.4583043,-0.6450806,-1.5338557
N2834,-0.6998081,-0.30160096,1.5122854,0.9615114
N2375,-2.585653,-1.3537023,-0.22421303,1.4789445
N2167,-0.47917378,0.5952365,0.7954724,0.1318835
N4710,-0.10668559,-0.5495252,0.10551735,1.1204752
N2240,-0.4097273,0.887759,-0.8267114,0.9254531
N4954,2.4600375,-4.660548,2.2166471,1.6081997
N2021,0.17198357,-0.39034513,0.19822988,0.20645152
N4359,-0.51114005,0.9053799,0.5921157,0.7767514
N3000,0.2529801,0.069419965,1.584674,-0.9799473
N4607,-1.8520765,-1.000041,1.7283723,0.47963035
N220,-0.51291686,-0.27161053,0.7544234,0.9037773
N405,-0.3700753,-0.25914568,0.20264256,0.90239656
N1766,1.9001842,-2.5076623,0.28862685,2.7981033
N4720,1.6843789,-2.1706278,-0.10019409,2.6625237
N487,1.8388388,-1.0663234,0.9727084,-1.968756
N1720,0.18068302,0.28986248,-0.09418684,0.85376865
N883,-0.7356278,0.43013075,-1.9162965,-0.42397675
N4813,-0.35336882,0.46130097,-0.15471052,-0.41333467
N2484,2.7263532,-0.7715716,2.2805507,-0.75902003
N2585,1.2222934,-2.7596984,1.084719,1.083266
N51,-0.33727464,-0.4160428,0.058355443,-0.9549346
N1970,0.16747296,0.4198416,-0.041780464,0.3722229
N625,-0.5176115,0.73006225,0.72801703,-0.093878984
N1786,-1.4449154,-0.34596187,1.3256463,-0.09326514
N3313,3.525342,-1.2618954,2.7991219,-1.0037913
N899,0.007877357,0.07760378,0.46224928,0.68945867
N1510,1.5643457,-0.13639212,0.026025206,-1.7745814
N3926,-2.4765832,-0.8352747,0.61512643,-0.25796914
N4507,0.18031847,-0.40013194,0.02899994,0.6836275
N2938,0.49475938,1.000246,1.3272057,-0.55263656
N1659,-3.0707908,-0.40995413,1.0537708,0.025294226
N1593,0.72415763,0.10505138,-0.07449399,0.6566657
N3426,1.0169426,0.15988484,0.2639849,-1.0873804
N3635,1.9127355,-2.7520661,4.0902967,-0.9885482
N1458,1.8136208,-2.711286,3.9723902,-0.87167
N1384,1.8494301,-2.7262874,4.0531898,-0.9837216
N4654,1.8877796,-2.7411501,4.0419927,-0.94135064
N59,1.7985009,-2.7577565,3.979642,-0.84775233
N525,0.8416427,-0.42399916,0.7796022,-1.1861584
N3519,0.44457418,0.6252522,-0.26963353,0.19644666
N4195,-0.22247452,-0.24919802,0.4726665,0.44805548
N18,-2.871701,0.43225807,1.0723757,-0.23301019
N1163,0.21675754,0.012614327,-0.23891297,0.66205364
N582,-1.255963,1.6485419,0.1905975,-2.2489498
N3304,-1.0221212,-0.023520458,2.8519974,-0.7782853
N2156,-1.2340415,1.9226356,0.13822946,-2.0727818
N2553,0.74441785,0.49108896,0.67563605,-0.5037131
N1421,1.2289563,-1.1432878,-0.440445,0.3696168
N2121,0.53144944,1.7993145,-0.93327725,0.50422835
N3475,0.2780038,-4.5503716,0.9919751,5.7410555
N2149,0.3409273,1.5826046,-0.99085027,0.47201836
N390,1.3058077,-0.6355827,-0.42567456,0.39663818
N2333,-0.45664123,-1.0529878,0.76888037,0.52944493
N1028,-0.07349669,1.0151155,0.34915885,0.41307813
N895,-1.1850297,-0.3242793,-0.44420373,-0.8018995
N3675,1.5706066,-0.17651185,0.02538681,-1.5574439
N2049,-0.52959365,0.64916664,-0.20395371,-0.65087277
N10,-0.3322122,-0.69336516,1.3722417,1.8334032
N4656,-0.8932267,1.201929,-0.20586163,-0.65055436
N3084,-0.8344268,1.1975319,-0.3500619,-0.5492626
N1008,-1.24811,-0.7842007,-2.3631954,-0.32146198
N1522,0.93315274,-0.8896923,0.08502778,0.77539885
N4193,0.10736392,-0.6981622,-0.5797786,2.3591454
N1470,-3.6906283,2.480992,-3.7656107,0.3640105
N2163,-3.7393196,2.378507,-3.9110076,0.39516938
N2343,-0.20093375,0.3862393,-0.03657644,-1.023589
N3613,-0.76575077,-0.16101986,-2.1680286,-0.3244338
N352,-1.3455166,2.1674812,-0.2675023,0.8098024
N1838,-1.8134062,-0.25861263,1.6326936,-1.7918831
N1911,0.07110054,0.44797426,-0.6701768,0.5878329
N4502,-0.56224275,0.35803068,0.45635623,-0.54597014
N4468,1.8175241,-1.0398741,-0.36345312,0.514699
N96,-0.5405271,-0.08480226,-0.36879644,0.05759834
N4505,-0.46890712,-0.9065226,0.33274037,0.16001002
N4220,-1.3791302,-0.56937176,-2.1774907,-0.53761107
N4482,0.109317474,1.0518662,0.83733964,0.62918776
N523,-0.79564935,-0.5969384,0.7984133,0.15090428
N2397,0.4761997,-0.40360326,0.53371775,0.42258203
N1529,0.5384558,-0.9757026,0.5939789,0.70947737
N4408,-0.56038624,0.3980092,0.17932028,-0.7679305
N486,1.4565103,-0.81783366,-0.51325655,0.3168126
N765,-0.2173594,0.27511,0.7394565,0.51230335
N3391,-1.6414344,0.054454643,-0.204404,1.0955466
N3414,0.04163847,1.2748075,-0.57739383,-0.75558704
N1791,-1.4524547,-0.044949383,2.1733012,0.25462165
N2622,-1.2741885,-0.14073563,2.0107849,0.24309643
N615,-0.59213763,-1.2665237,0.1204017,-1.3031526
N3044,0.12110547,1.147484,-0.4420742,0.7967528
N3985,0.0058393255,0.8830383,-0.24252257,0.099294156
N2324,-1.036006,0.8644729,1.4839797,-0.24732603
N3601,0.8389606,-0.8812298,0.059067033,0.90202695
N632,0.13785034,0.17406484,0.14163166,0.2962906
N4233,0.15213135,0.012707127,-0.41001204,-0.3158019
N3664,-2.260619,-0.31178138,0.54954386,0.6846813
N4577,-1.2977282,-0.16004354,2.4643116,0.23996885
N375,-0.71890277,-0.21450904,0.5741178,-1.136847
N2316,-1.3460456,-0.302013,0.65985775,-0.61693275
N4964,-1.0503794,-0.25301412,-1.968272,-0.43164298
N2509,-0.16525866,1.020907,-0.63136816,0.88621753
N1221,-1.0260068,0.240073,-2.5989907,-0.20408049
N3087,0.047764957,1.729466,-0.51794916,0.55104876
N1540,-0.7421259,0.13336128,-0.18341136,0.07845943
N2370,-3.8055081,2.6330283,-3.9124131,0.18682252
N2957,-2.4942653,-0.6412052,1.009273,0.040901046
N224,0.05831939,2.3010876,-0.5652057,-1.0270225
N1074,-0.13086808,1.5935283,-0.82044965,-0.80074704
N3854,-0.53464943,-1.0801728,0.16601273,-1.3945326
N438,0.009037398,-0.71060413,1.259165,-0.371961
N1676,-1.4349858,-0.41569382,-2.270066,-0.19716743
N3760,-1.0652481,0.781605,1.5224711,-0.22899294
N1502,4.027894,1.0486175,5.37975,0.39099482
N1049,3.419611,0.8922982,4.7416177,0.3725629
N2525,-0.59305966,0.45814514,-1.0689344,-0.45681736
N776,-0.26526755,0.6774461,-0.35818443,-0.7686242
N2730,-1.6392833,0.39204434,-0.22826278,1.2591592
N3937,-0.48720935,1.0589476,0.31463587,0.3236078
N4469,0.18596768,0.41468248,1.4149595,-1.1039661
N3730,-0.14445952,-2.6708355,-1.2905921,1.692072
N710,-0.6944487,0.9557697,-0.2232162,0.21048348
N3081,0.033466488,2.1449144,-0.5516903,-0.9689002
N2327,0.1148723,2.1349518,-0.44325918,-1.0011919
N3173,-0.5089857,-0.16333598,1.1965269,2.0743601
N3801,-0.55281585,0.35128865,0.45526385,-0.028896417
N996,0.034793846,-0.052928865,0.507566,-0.27536842
N1898,-0.37805963,-0.09120544,0.47825158,0.9733087
N1294,-0.074022844,1.4039527,0.55145895,0.5418707
N4124,0.14181978,0.047715344,-0.22185776,0.28739893
N4812,-1.9606961,1.1468956,-2.15875,-0.47597912
N3805,0.12868747,1.2757359,1.0268463,1.2838569
N824,-0.3487594,0.8606916,0.36236334,-0.15179963
N706,1.8924212,0.26203227,-0.19521004,-1.9756572
N3222,1.7728671,0.44560063,-0.27978724,-1.9252527
N4791,-0.27515048,-0.4100768,0.14283279,-0.96676683
N1274,-0.98262894,-0.7411544,0.701743,-0.34153992
N2068,-0.13451797,1.204122,-0.26181567,1.230893
N1419,-0.7751438,-0.48914507,1.2270586,-0.46810415
N4990,0.36717784,0.5814653,0.0139259845,0.9320019
N2825,0.1566728,-0.28806117,0.085612066,-0.43013102
N4032,0.74717206,-0.86893195,-0.40925804,0.81003225
N3203,-0.8166051,0.99487495,-0.09889141,-0.7490016
N2569,-0.942814,0.81138474,0.86467427,-0.032641947
N4718,1.1219015,-2.4186678,1.543725,1.022316
N1609,-0.44765717,-0.61851877,-0.17140989,0.09370196
N1768,-0.039161533,-0.68228316,0.4204009,0.15014964
N39,0.8815291,-0.07528948,1.2666845,2.0640159
N1530,0.9879172,0.11051641,1.3452711,2.216385
N2763,1.2446667,-1.8679236,2.7101269,-0.62942153
N3702,0.2280874,0.8505804,-0.36142495,0.21868236
N1755,0.0684391,-0.31721902,-1.6209273,-0.4176674
N1672,0.2832136,0.0035493858,-0.1762659,0.7220385
N1269,-1.2357116,0.107227035,-0.3275426,0.8389602
N1160,1.1648182,1.0940179,0.11762167,1.6870927
N2965,-2.022053,4.6011677,0.8607311,-2.9433594
N978,-2.0282376,4.538679,0.8580782,-2.9612648
N90,-1.8295722,4.108312,0.6512376,-3.0889604
N784,-0.16652249,0.05268555,-0.23757407,-0.011606753
N688,-0.9927399,0.8285262,2.875431,-1.0417122
N4081,-2.2519245,-0.4932823,0.90623105,-0.012167994
N4311,-0.070157126,-0.82821083,-0.43962052,2.7710602
N2266,1.3909241,-2.064187,3.004015,-0.58821976
N3629,-0.54146194,1.400055,0.23895556,1.1171249
N4486,-0.9997643,0.3324304,-0.55283844,-0.34211057
N580,-0.9852725,0.46892056,-0.5339992,-0.44723117
N4049,-0.81066066,0.31567854,-0.20176905,-0.655613
N4365,-1.3992035,-0.48731163,-2.3549147,-0.30372608
N2475,-2.4475582,5.9989543,1.0169835,-4.027302
N175,-2.4141724,5.9809017,0.98023957,-3.9133918
N3682,-2.279771,5.8954825,1.033822,-3.9966667
N1191,-2.6816127,6.0343275,0.9368308,-3.8664079
N4211,-1.9137055,-1.3089525,-1.240775,1.2998749
N3911,-0.9503293,1.1726797,-0.36804625,-1.0009334
N2093,-1.9652334,3.6229575,0.7539743,-3.199247
N3963,1.1142391,0.05403073,0.085661076,-0.9929659
N2986,0.8874089,1.5924107,0.91554016,0.54185736
N1464,1.9219939,-1.1219746,0.9644641,-1.7444423
N622,1.0521617,-0.7732051,0.85867995,-1.1164992
N2394,-0.5684713,1.3070054,-2.4993734,0.5215172
N1485,1.2915357,-0.5700641,0.49213165,-0.9590287
N1067,0.08520264,-0.22873116,0.42423213,0.6806814
N1851,1.4577745,1.208918,0.01439409,2.6766973
N2412,0.24236515,1.3678017,-0.5192718,0.50162196
N1978,-0.016955338,1.671154,-0.57712036,0.67937
N1576,-0.51291,0.57045454,0.5683637,0.6190219
N666,-0.70477813,1.6827213,0.60208815,0.44730234
N1139,-0.9528061,1.1004033,0.2511796,-1.3274746
N19,-0.9108181,1.2958995,0.30916247,-1.3199738
N4623,1.3898393,-1.1942742,0.7627121,-1.8269476
N514,-0.84219563,0.5241702,-0.18343753,-0.25986904
N3483,2.535846,-0.7306048,1.3366064,-3.068248
N2963,-0.69862825,0.57268673,0.21370974,0.7457583
N1392,0.83144504,-0.6041211,0.82971835,-1.3188555
N1075,-1.5569464,0.5259187,-2.1238825,-0.37056747
N1892,-0.36671537,-0.0076450743,0.33047065,-0.21392927
N524,1.3639687,-0.36184436,0.20473805,-0.93606925
N1455,-0.18314067,0.11420101,-0.15220004,0.8615902
N3574,0.46470493,-0.9841681,-2.5913727,0.37218896
N1476,-0.8825263,-0.19522402,-0.04604,-0.5179512
N1578,3.314043,-0.23257571,1.2544178,2.3665645
N921,3.3047342,-0.15766189,1.2685417,2.3624125
N2259,0.5480049,-0.21754238,0.4279949,0.29698354
N4749,2.2068284,-0.6297486,1.0687274,-2.5217345
N4717,-1.5565835,0.42053685,-1.9879123,-0.61725146
N2094,1.9116784,-1.0379918,0.84297335,-2.436188
N4489,2.571052,-0.499958,1.5399536,-3.0505075
N3017,2.546962,-0.5227185,1.488373,-2.9740224
N3322,2.2932239,-0.7502395,1.0828791,-2.6812751
N4289,2.1011868,-0.56710726,0.59744203,-2.2674038
N2822,3.2352064,-1.6354254,1.5289935,-3.0128438
N2612,1.5363132,-0.8927044,0.9026732,-2.4123676
N4902,-2.4443989,6.073701,1.0142335,-4.0892467
N4253,2.135056,0.060630485,0.9635317,-2.203927
N3853,0.3056411,-1.0792999,-2.6983933,0.016412456
N4777,2.82981,-1.0278348,1.0565255,-2.290325
N1406,2.0022135,-0.7049701,0.861311,-2.5070062
N730,1.8563195,-0.77611643,0.97918457,-2.2047524
N2447,2.2587824,-0.7384909,1.1922451,-2.7179062
N3342,0.35415083,1.1049479,0.7111787,0.12618348
N3099,2.2377303,-0.8165158,1.2720838,-2.244649
N3492,2.3067617,-0.48678246,1.0963639,-2.6331387
N490,2.182727,-0.5859176,0.99675256,-2.2879572
N1886,0.004402809,0.3431525,-0.1626331,-1.2550288
N1808,0.080488645,0.21128112,-0.35480654,1.0822855
N4595,-0.9328511,-0.56250614,-3.2716305,3.54219
N4140,-1.0023409,0.22241652,-0.15883088,-0.08555486
N3351,-0.8957759,-0.88554704,2.3160439,0.49680263
N3814,0.021173783,-0.20185846,0.26224604,-0.26767075
N4456,-1.0772774,-0.8114217,0.31641552,0.094780415
N1478,-1.0254594,1.1024941,0.7699616,0.030947786
N418,2.1849194,-0.6040852,2.0285106,-0.34569284
N821,-0.98422945,-0.9127103,1.7507558,-0.21801049
N1967,0.16288751,-0.73173887,1.3480363,0.0074260756
N1816,0.03268499,-0.7207357,1.5347924,1.3932352
N4947,-0.57830477,0.26253918,0.33017507,0.2922601
N2335,0.120967604,-0.8670739,1.2120221,-0.22421618
N4401,0.35221815,-0.27721116,0.543772,0.82921886
N1928,-0.017240327,0.3593568,1.1994984,-0.13191476
N4181,-0.06122233,-0.52829796,0.15306908,0.54323566
N3894,0.17859244,-0.50229603,0.2556713,-0.75558364
N4928,2.07778,-3.8595996,1.7859815,1.1911335
N792,0.39252314,1.5231403,1.6475465,-0.81962365
N4294,0.38764676,1.5196129,1.6569586,-0.837218
N2170,1.305081,-0.51519805,0.1840707,-1.5137626
N1143,-0.9564879,0.38345334,-0.06288669,0.5260094
N2203,0.060160458,-0.20571399,-0.5089486,0.42840987
N4075,-1.203701,0.604326,0.2246713,-0.39471707
N993,-1.1429889,0.21532306,2.2743747,0.16296656
N4491,-1.4303997,-3.9412146,0.66702217,0.93013626
N1436,-1.6024939,-3.8756332,0.7191785,0.76697195
N3344,3.049369,-0.5826999,1.5784599,1.9532526
N4912,3.3308294,-0.35781735,1.808131,1.8145239
N1695,3.5149858,-0.30751595,1.6833693,1.6544877
N164,-2.1705844,0.95062286,-0.41640678,-1.4857966
N4066,-1.1829319,-0.36685723,-0.5409529,-0.97142667
N3931,0.49988407,0.27049616,-0.45272237,0.34340382
N4201,-0.037075512,-0.106329344,0.20321092,0.612389
N3305,-3.864795,-2.5176415,3.1500604,2.8070178
N3610,-0.23761728,-0.20827386,0.5782219,-0.35992453
N30,-0.82956266,0.8375935,0.08008913,0.45231986
N480,-1.821117,-0.40372562,0.7690065,0.06434809
N4792,1.149784,-0.15940073,-0.11246592,-1.7330532
N3177,-1.5248256,1.0456388,0.21267435,-0.87399256
N1863,-0.6028554,0.41632512,-0.10596342,0.8025329
N2831,1.0349586,-0.60291225,-0.70351326,0.41030583
N2290,-0.32869157,-0.33748093,-0.22684386,0.7842243
N1365,0.15826654,-0.08262619,-0.54917467,0.10595773
N2015,0.2767985,-0.20164484,-0.60727257,0.24016322
N644,0.038010523,-0.56441337,-0.48040926,0.21665834
N865,-0.32989472,-0.34308738,0.5523857,0.5463538
N2369,-0.8698766,-0.44771972,0.13465357,0.11031026
N3447,0.9375808,-0.16746205,0.53111136,-1.3176277
N495,-5.399897,-1.4439481,0.9169187,1.0639588
N2186,-7.010895,-2.240829,1.0383384,0.9105692
N344,0.8860482,-1.431388,-0.8569285,0.6446112
N4089,-3.241961,-2.1253903,2.8450828,2.2897239
N1108,3.5337427,0.092445925,-0.059087314,-0.37387246
N2558,-1.6901095,-0.17740646,-0.2391806,-1.2944301
N1333,1.3163375,1.1950362,0.4679082,-2.3242564
N2688,0.62425387,1.7035401,1.8007904,1.7408375
N1242,2.6327865,4.847602,-2.7660449,1.3233846
N1064,2.2648911,4.1821384,-2.4940379,1.0371034
N4756,0.22392938,0.44435725,0.33924332,0.13416846
N3437,1.2273207,1.005752,0.47562957,-2.165349
N3981,1.184521,-1.0520805,-0.4268449,0.27740437
N202,0.3237166,-1.3251221,-1.9466661,6.9337945
N483,0.14408726,-1.677802,-2.0166357,7.424669
N1131,0.2024017,-1.7571989,-2.0111732,7.6483145
N2920,-0.37533423,-0.83329153,-0.5973492,3.4693098
N2745,0.13691884,-1.6326514,-2.0564034,7.71679
N4571,0.16256973,-1.6428084,-2.0059807,7.3285294
N25,-0.024022229,-1.6394774,-2.0115693,7.5213976
N2801,4.065477,1.2406238,-1.8859795,-0.8753434
N1547,4.0746584,1.3463056,-1.940636,-0.70657974
N2213,0.032348752,-0.08804893,0.23136216,1.074808
N323,1.848518,-0.050877787,-0.22442028,-1.8279145
N1258,-1.1539118,-0.27325854,2.4088054,0.1786649
N2468,-0.37425154,-0.64829195,0.24685353,0.6506157
N2817,0.36552784,0.34807548,-0.627076,-2.9468958
N1005,1.2533941,-1.1779121,-0.7841239,2.0485876
N4726,-0.5965559,-0.7386331,0.34070265,-0.035223868
N3086,4.3297806,1.4749243,-2.0404437,-0.99945605
N45,0.24760908,-0.12525961,0.061152585,0.9641495
N3270,-2.8416288,0.15459538,0.9699642,-0.94480944
N2798,-3.3594725,0.35912278,1.0913275,-0.8513874
N2898,-0.96836865,0.213364,0.07858165,-0.6301124
N1125,-1.2390639,0.11535961,-0.27862808,-0.7627779
N3329,0.9125089,1.8635738,1.2225143,2.1443639
N408,0.11206163,-1.2908341,-1.804543,6.6377506
N966,1.6853275,-0.5475464,-0.05135671,-2.0271482
N2867,0.9398731,-0.23467612,0.6869645,-1.0895969
N3372,-0.17174336,-0.21212777,-0.25861353,0.6218123
N2505,-0.47980928,0.50118303,-0.018216077,0.470289
N4712,-0.11567733,0.13773489,0.28005114,-0.2111152
N924,-0.13457832,0.4145097,-0.12423401,0.4776792
N1335,-0.49899676,-1.3602141,1.6410378,-0.056405254
N2556,-0.6847049,0.054021265,-2.227065,-0.19199458
N984,0.011341594,-0.09318071,0.13117799,0.31159875
N3836,-3.4919772,-0.15898207,1.1143324,-0.98683375
N3721,-3.4105058,-0.24590182,1.0772592,-1.0805341
N2824,1.0176929,-0.09041908,0.682349,-1.0392166
N2074,-0.31517038,0.9218123,-0.21409202,0.36295742
N1982,2.3742201,-1.534082,1.0876025,-1.9028071
N301,3.6244693,-1.4233545,1.2942308,-2.6140451
N3077,3.438161,-1.3532666,1.1660272,-2.4083276
N3803,-1.5980508,0.32441783,0.15896729,0.9216641
N2395,0.13132513,0.6903205,-0.6176691,0.05237561
N3456,1.4446006,0.15023446,1.5815665,-0.24031658
N2195,2.1898472,3.4969325,-2.118086,1.1108382
N808,0.70976883,1.3526055,-2.1612463,2.2560484
N1646,3.35363,0.27877635,-0.10737325,-0.24828538
N818,-1.0901272,-0.75894517,0.11976739,0.75364393
N725,-0.4048029,0.9459936,0.53276587,-0.030537369
N2786,-0.3398492,1.0828717,0.047110885,0.5389284
N246,0.092407666,0.7132468,-0.17706017,0.43633306
N2091,0.88412195,-0.56431544,-0.4288415,1.383833
N1516,-1.259202,0.13259655,2.8594282,0.07707876
N1728,-1.0623332,-0.54196286,1.5195738,-0.2881114
N99,-0.21319854,0.014841992,-0.047130458,-0.5111164
N1100,0.28239688,0.59414864,0.24170679,1.048936
N3884,-1.2891341,1.5697955,0.025662437,-0.07702562
N641,1.8886474,-0.035852633,-0.26925626,-1.3149612
N2177,-1.1612264,0.78626704,-0.26210043,-0.08711578
N4906,-0.10984713,0.16201222,0.3433246,1.1639428
N4955,0.34802043,-0.5290676,0.34796235,-1.0637364
N4340,0.7821155,0.81935734,0.7731068,0.48755193
N653,1.0785345,1.4140903,2.2870092,1.6211402
N4591,-0.062784754,-0.1805917,-0.0125204325,0.47901547
N102,1.3323534,-0.7071017,0.19864836,-0.97800785
N1088,0.60903114,-0.01312235,0.2711015,-1.0298525
N1444,-0.047405504,0.8388033,-0.6420438,0.3202532
N1568,-0.12228763,-0.84358287,0.50423163,-0.390025
N2643,-0.32408297,0.9287912,0.2049047,0.71100974
N1207,0.15896156,0.6343999,1.0959984,-0.4536077
N3658,0.9416461,-0.07386071,-0.59598035,0.22763716
N4047,2.7954223,-0.21095008,0.6550909,-0.024042051
N4745,-0.016266335,0.039806016,0.52811724,-0.07062651
